title,link,score,score_cnt,top_no,director,writers,actors,types,edit_location,language,dates,play_location,length,rating_per,betters,had_seen,want_see,tags,short_review,review,ask,discussion
彗星来的那一夜,https://movie.douban.com/subject/25807345/,8.4,229618人评价,224,['詹姆斯·沃德·布柯特'],"['詹姆斯·沃德·布柯特', '亚历克斯·马努吉安']","['艾米丽·芭尔多尼', '莫瑞·史特林', '尼古拉斯·布兰登', '劳伦·斯卡法莉娅', '伊丽莎白·格瑞斯', '雨果·阿姆斯特朗', '亚历克斯·马努吉安', '劳伦·马赫']","['科幻', '悬疑', '惊悚']", 美国 / 英国, 英语,"['2013', '2014']","['奇幻电影节', '美国']",89,"['39.7%', '44.9%', '13.6%', '1.3%', '0.4%']","['95% 科幻片', '94% 悬疑片']",286043,101304,"['科幻', '悬疑', '烧脑', '美国', '时空', '惊悚', '人性', '平行世界']",60386,762,205,93
三块广告牌,https://movie.douban.com/subject/26611804/,8.7,384141人评价,225,['马丁·麦克唐纳'],['马丁·麦克唐纳'],"['弗兰西斯·麦克多蒙德', '伍迪·哈里森', '山姆·洛克威尔', '艾比·考尼什', '卢卡斯·赫奇斯', '彼特·丁拉基', '约翰·浩克斯', '卡赖伯·兰德里·琼斯', '凯瑟琳·纽顿', '凯瑞·康顿', '泽利科·伊万内克', '萨玛拉·维文', '克拉克·彼得斯', '尼克·西塞', '阿曼达·沃伦', '玛拉雅·瑞沃拉·德鲁 ', '布兰登·萨克斯顿', '迈克尔·艾伦·米利甘']","['剧情', '犯罪']", 美国 / 英国, 英语,"['2018', '2017', '2017']","['中国大陆', '威尼斯电影节', '美国']",115,"['46.1%', '43.5%', '9.5%', '0.7%', '0.2%']","['95% 剧情片', '98% 犯罪片']",466480,169490,"['人性', '剧情', '美国', '犯罪', '黑色幽默', '女性', '奥斯卡', '2017']",112938,3391,52,639
发条橙,https://movie.douban.com/subject/1292233/,8.5,212818人评价,226,['斯坦利·库布里克'],"['斯坦利·库布里克', '安东尼·伯吉斯']","['马尔科姆·麦克道威尔', '帕特里克·马基', '迈克尔·贝茨', '沃伦·克拉克', '约翰·克莱夫']","['剧情', '科幻', '犯罪']", 英国 / 美国, 英语,"['1971', '1972']","['纽约首映', '英国']",136,"['43.1%', '40.4%', '14.1%', '1.7%', '0.7%']","['95% 犯罪片', '90% 剧情片']",287244,135899,"['暴力', '库布里克', '发条橙', '英国', '经典', '青春', 'StanleyKubrick', '犯罪']",41373,853,41,203
黄金三镖客,https://movie.douban.com/subject/1401118/,9.1,62190人评价,227,['赛尔乔·莱昂内'],"['阿杰诺雷·因克罗奇', '富里奥·斯卡佩利', '卢恰诺·温琴佐尼', '赛尔乔·莱昂内']","['克林特·伊斯特伍德', '埃里·瓦拉赫', '李·范·克里夫', '阿尔多·久弗瑞', '路易吉·皮斯蒂利']","['西部', '冒险']", 意大利 / 西班牙 / 西德, 意大利语 / 英语,['1966'],['意大利'],161,"['63.9%', '28.9%', '6.4%', '0.6%', '0.2%']","['99% 西部片', '98% 冒险片']",78501,57628,"['西部片', '西部', '经典', '克林特·伊斯特伍德', '意大利', '美国', '黄金三镖客', '1966']",14054,241,29,98
卡萨布兰卡,https://movie.douban.com/subject/1296753/,8.6,144014人评价,228,['迈克尔·柯蒂兹'],"['朱利叶斯·J·爱泼斯坦', '菲利普·G·爱泼斯坦', '霍华德·科克', '凯西·罗宾逊']","['亨弗莱·鲍嘉', '英格丽·褒曼', '保罗·亨雷德', '克劳德·雷恩斯', '康拉德·韦特', '西德尼·格林斯垂特', '彼得·洛', '杜利·威尔逊']","['剧情', '爱情', '战争']", 美国, 英语 / 法语 / 德语 / 意大利语,"['1942', '1943']","['纽约首映', '美国']",102,"['45.1%', '41.5%', '12.5%', '0.8%', '0.1%']","['96% 爱情片', '91% 战争片']",194656,78635,"['爱情', '经典', '卡萨布兰卡', '美国', '二战', '战争', '美国电影', '1942']",27883,559,14,64
血钻,https://movie.douban.com/subject/1428175/,8.6,163064人评价,229,['爱德华·兹威克'],['查尔斯·里维特'],"['莱昂纳多·迪卡普里奥', '杰曼·翰苏', '詹妮弗·康纳利', '阿诺德·沃斯洛', '大卫·哈雷伍德', '吉米·米斯特雷', '麦克·辛', '史蒂芬·柯林斯']","['剧情', '惊悚', '冒险']", 美国 / 德国, 英语 / 门德语 / 南非荷兰语,['2006'],['美国'],143,"['40.6%', '47.6%', '11.2%', '0.6%', '0.1%']","['92% 剧情片', '97% 惊悚片']",252187,53006,"['莱昂纳多·迪卡普里奥', '非洲', '美国', '剧情', '犯罪', '血钻', '动作', '美国电影']",24976,641,9,92
聚焦,https://movie.douban.com/subject/25954475/,8.8,152812人评价,230,['汤姆·麦卡锡'],"['乔希·辛格', '汤姆·麦卡锡']","['马克·鲁弗洛', '迈克尔·基顿', '瑞秋·麦克亚当斯', '列维·施瑞博尔', '约翰·斯拉特里', '布莱恩·达西·詹姆斯', '斯坦利·图齐', '比利·克鲁德普', '保罗·吉尔福伊尔', '杰米·谢尔丹', '兰·卡琉', '尼尔·哈夫', '迈克尔·西里尔·克赖顿', '迈克尔·康特里曼']","['剧情', '传记']", 美国, 英语,"['2015', '2015']","['威尼斯电影节', '美国']",128,"['49.8%', '41.0%', '8.6%', '0.5%', '0.1%']","['96% 剧情片', '96% 传记片']",192599,99984,"['美国', '媒体', '剧情', '宗教', '人性', '犯罪', '传记', '2015']",40489,870,59,33
碧海蓝天,https://movie.douban.com/subject/1300960/,8.7,116809人评价,231,['吕克·贝松'],"['吕克·贝松', 'Robert Garland', 'Marilyn Goldin', '雅克·梅欧', 'Marc Perrier']","['让-马克·巴尔', '让·雷诺', '罗姗娜·阿奎特', '保罗·希纳尔', '赛尔乔·卡斯特利托', '让·布伊兹', '马克·迪莱特', '格里芬·邓恩', 'Andréas Voutsinas', '瓦伦提娜·瓦格斯', '金伯莉·贝克']","['剧情', '爱情']", 法国 / 美国 / 意大利, 法语 / 英语 / 意大利语,['1988'],['法国'],132,"['50.1%', '36.8%', '11.7%', '1.1%', '0.3%']","['94% 剧情片', '97% 爱情片']",162325,98494,"['吕克·贝松', '法国', '碧海蓝天', '法国电影', '经典', '剧情', 'LucBesson', '吕克贝松']",25459,1095,16,200
美国丽人,https://movie.douban.com/subject/1292062/,8.5,213935人评价,232,['萨姆·门德斯'],['艾伦·鲍尔'],"['凯文·史派西', '安妮特·贝宁', '索拉·伯奇', '韦斯·本特利', '米娜·苏瓦丽', '彼得·盖勒', '艾莉森·珍妮', '克里斯·库珀', '斯科特·巴库拉', '山姆·洛巴兹', '巴里·德尔·舍曼', '阿若·希利', '约翰·赵', '肯特·法尔考', '希瑟·乔伊·谢尔', '切尔西·赫特福德', '安贝尔·史密斯', '乔尔·麦克拉里', '玛丽莎·贾里特·威诺克', '丹尼斯·安德森']","['剧情', '爱情', '家庭']", 美国, 英语,"['1999', '1999']","['洛杉矶首映', '美国']",122,"['39.9%', '44.6%', '14.4%', '1.0%', '0.2%']","['90% 剧情片', '91% 家庭片']",283667,87934,"['美国', '伦理', '人性', '剧情', '经典', '人生', '家庭', '1999']",39895,1275,37,191
非常嫌疑犯,https://movie.douban.com/subject/1292214/,8.6,141162人评价,233,['布莱恩·辛格'],['克里斯托弗·麦奎里'],"['史蒂芬·鲍德温', '加布里埃尔·伯恩', '本尼西奥·德尔·托罗', '凯文·波拉克', '凯文·史派西', '查兹·帕尔明特瑞', '皮特·波斯尔思韦特', '苏茜·爱米斯', '吉安卡罗·埃斯波西托', '丹·哈达亚', '保罗·巴特尔', '卡尔·布瑞斯勒', '菲力浦·西蒙', '杰克·希勒', '克里斯汀·艾斯布鲁克']","['剧情', '悬疑', '惊悚', '犯罪']", 德国 / 美国, 英语 / 匈牙利语 / 西班牙语 / 法语,"['1995', '1995']","['圣丹斯电影节', '美国']",106,"['44.4%', '43.0%', '11.5%', '0.9%', '0.2%']","['96% 悬疑片', '96% 犯罪片']",175505,92344,"['悬疑', '犯罪', '美国', '经典', '剧情', '1995', '心理', '推理']",28329,338,17,128
国王的演讲,https://movie.douban.com/subject/4023638/,8.3,393037人评价,234,['汤姆·霍珀'],['大卫·塞德勒'],"['科林·费尔斯', '杰弗里·拉什', '海伦娜·伯翰·卡特', '盖·皮尔斯', '迈克尔·刚本', '蒂莫西·斯波', '詹妮弗·艾莉', '德里克·雅各比', '安东尼·安德鲁斯', '克莱尔·布鲁姆']","['剧情', '传记', '历史']", 英国 / 澳大利亚 / 美国, 英语,"['2012', '2010', '2010', '2011']","['中国大陆', '特柳赖德电影节', '美国', '英国']",118,"['33.5%', '51.0%', '14.7%', '0.8%', '0.2%']","['85% 传记片', '85% 剧情片']",563853,114979,"['英国', '励志', '传记', '剧情', '奥斯卡', '历史', '经典', '2010']",75326,1246,8,60
海盗电台,https://movie.douban.com/subject/3007773/,8.6,183133人评价,235,['理查德·柯蒂斯'],['理查德·柯蒂斯'],"['比尔·奈伊', '肯尼思·布拉纳', '菲利普·塞默·霍夫曼', '尼克·弗罗斯特', '汤姆·斯图里奇', '瑞斯·伊凡斯', '瑞斯·达比', '克里斯·奥多德', '妲露拉·莱莉', '凯瑟琳·帕金森', '杰克·达文波特']","['剧情', '喜剧', '音乐']", 英国 / 德国 / 法国, 英语,['2009'],['英国'],116,"['48.1%', '36.5%', '13.1%', '1.7%', '0.6%']","['92% 音乐片', '96% 喜剧片']",229861,103795,"['英国', '摇滚', '音乐', '喜剧', '海盗电台', '理想', '励志', '2009']",43076,853,26,246
黑鹰坠落,https://movie.douban.com/subject/1291824/,8.6,142970人评价,236,['雷德利·斯科特'],"['肯·诺兰', '马克·鲍登']","['乔什·哈奈特', '伊万·麦克格雷格', '汤姆·塞兹摩尔', '金·寇兹', '艾文·布莱纳', '艾瑞克·巴纳', '休·丹西', '威廉·菲德内尔', '奥兰多·布鲁姆', '汤姆·哈迪', '詹森·艾萨克']","['动作', '历史', '战争']", 美国, 英语 / 阿拉伯语 / 索马里语,['2001'],['美国'],144,"['43.9%', '43.0%', '12.1%', '0.9%', '0.2%']","['91% 战争片', '97% 动作片']",187612,45002,"['战争', '美国', '索马里', '经典', '美国电影', '戰爭', '2001', 'RidleyScott']",22095,371,15,101
我爱你,https://movie.douban.com/subject/5908478/,9.0,71701人评价,237,['秋昌旼'],"['姜草', '秋昌旼']","['宋在浩', '李顺载', '尹秀晶', '金秀美', '宋智孝', '吴达洙']","['剧情', '爱情']", 韩国, 韩语,['2011'],['韩国'],118,"['60.3%', '31.1%', '7.7%', '0.6%', '0.2%']","['98% 爱情片', '97% 剧情片']",86886,79112,"['爱情', '韩国', '韩国电影', '温情', '感人', '黄昏恋', '温暖', '2011']",23089,726,9,39
千钧一发,https://movie.douban.com/subject/1300117/,8.7,109218人评价,238,['安德鲁·尼科尔'],['安德鲁·尼科尔'],"['伊桑·霍克', '乌玛·瑟曼', '裘德·洛', '艾伦·阿金', '戈尔·维达尔', '山德·贝克利', '劳恩·迪恩']","['剧情', '科幻', '惊悚']", 美国, 英语 / 世界语,['1997'],['美国'],106,"['48.0%', '41.0%', '10.2%', '0.6%', '0.1%']","['97% 科幻片', '94% 剧情片']",135728,83330,"['科幻', '美国', '人性', '励志', '剧情', '1997', '经典', '悬疑']",26987,567,38,127
荒野生存,https://movie.douban.com/subject/1905462/,8.6,147190人评价,239,['西恩·潘'],"['西恩·潘', '乔恩·克拉考尔']","['埃米尔·赫斯基', '马西娅·盖伊·哈登', '威廉·赫特', '吉娜·马隆', '布莱恩·H.德里克', '凯瑟琳·基纳', '文斯·沃恩', '克里斯汀·斯图尔特', '哈尔·霍尔布鲁克', '扎克·加利凡纳基斯']","['剧情', '传记', '冒险']", 美国, 英语 / 丹麦语,['2007'],['美国'],148,"['48.2%', '36.4%', '12.9%', '1.9%', '0.7%']","['92% 传记片', '92% 剧情片']",208042,132933,"['美国', '在路上', '传记', '青春', '自由', '人生', '真实故事', '剧情']",35765,2145,29,347
2001太空漫游,https://movie.douban.com/subject/1292226/,8.7,117836人评价,240,['斯坦利·库布里克'],"['亚瑟·克拉克', '斯坦利·库布里克']","['凯尔·杜拉', '加里·洛克伍德', '威廉姆·西尔维斯特', '丹尼尔·里希特', '雷纳德·洛塞特', '罗伯特·比提', '肖恩·沙利文', '艾德·毕肖普', '格伦·贝克', '艾伦·吉福德', '安·吉利斯']","['科幻', '惊悚', '冒险']", 英国 / 美国, 英语 / 俄语,"['1968', '1968']","['华盛顿首映', '英国']",148,"['54.6%', '30.0%', '11.7%', '2.4%', '1.3%']","['97% 科幻片', '98% 惊悚片']",152143,84987,"['科幻', '美国', '经典', '1968', '太空', '哲学', '史诗', '悬疑']",33554,717,35,182
英国病人,https://movie.douban.com/subject/1291853/,8.5,195084人评价,241,['安东尼·明格拉'],"['迈克尔·翁达杰', '安东尼·明格拉']","['拉尔夫·费因斯', '朱丽叶·比诺什', '威廉·达福', '克里斯汀·斯科特·托马斯', '纳威恩·安德利维斯', '科林·费尔斯', '朱利安·沃德姆', '尤尔根·普洛斯诺', '凯文·沃特利', '克里夫·梅利森', '尼诺·卡斯泰尔诺沃', '彼得·吕尔林', '乔迪·约翰逊', '托蕊·海金森', '塞巴斯蒂安·席佩尔', '雷蒙德·库特哈德']","['剧情', '爱情', '战争']", 美国 / 英国, 英语 / 德语 / 意大利语 / 阿拉伯语,"['1996', '1997']","['美国', '英国']",162,"['40.5%', '43.8%', '14.2%', '1.2%', '0.3%']","['95% 爱情片', '90% 剧情片']",264752,138202,"['爱情', '经典', '文艺', '剧情', '伦理', '1996', '感动', '唯美']",37140,951,27,177
遗愿清单,https://movie.douban.com/subject/1867345/,8.5,158342人评价,242,['罗伯·莱纳'],['Justin Zackham'],"['杰克·尼科尔森', '摩根·弗里曼', '西恩·海耶斯', '贝弗利·陶德', '罗伯·莫洛', '阿方索·弗里曼', '韦尔达·布里奇斯', '伊恩·安东尼·代尔', '诺尔·古格雷米']","['剧情', '喜剧', '冒险']", 美国, 英语,"['2007', '2008']","['多伦多电影节', '美国']",97,"['41.2%', '45.2%', '12.8%', '0.8%', '0.1%']","['96% 喜剧片', '93% 冒险片']",204645,76595,"['温情', '美国', '摩根·弗里曼', '老年', '人生', 'MorganFreeman', '喜剧', 'JackNicholson']",32194,979,12,93
荒岛余生,https://movie.douban.com/subject/1298653/,8.5,161245人评价,243,['罗伯特·泽米吉斯'],['小威廉·保尔斯'],"['汤姆·汉克斯', '海伦·亨特', '克里斯·诺斯', '尼克·西塞']","['剧情', '冒险']", 美国, 英语 / 俄语,['2000'],['美国'],143,"['39.7%', '47.2%', '12.3%', '0.7%', '0.1%']","['90% 剧情片', '93% 冒险片']",230969,61909,"['励志', '美国', '汤姆·汉克斯', 'TomHanks', '剧情', '荒岛余生', '美国电影', '汤姆汉克斯']",25196,594,12,83
海蒂和爷爷,https://movie.douban.com/subject/25958717/,9.0,68491人评价,244,['阿兰·葛斯彭纳'],"['约翰娜·施皮里', '佩特拉·比翁迪娜·沃尔普']","['阿努克·斯特芬', '布鲁诺·甘茨', '昆林·艾格匹', '安娜·申茨', '伊莎贝尔·奥特曼', '莉莲·奈福', '彼得·杰克林', '克里斯托夫·高格勒', '丽贝卡·因德穆', '莫妮卡·古布瑟', '阿瑟·比勒', '玛丽埃塔·耶米', '彼得·洛迈尔', '卡塔琳娜·舒特勒', '杰拉·哈斯', '迈克尔·克兰茨', '劳拉·帕克', '马库斯·赫林', '马克西姆·梅米特', '汉内洛勒·霍格']","['剧情', '家庭', '冒险']", 德国 / 瑞士 / 南非, 德语 / 瑞士德语 / 南非语,['2015'],['德国'],111,"['60.1%', '32.4%', '6.9%', '0.5%', '0.1%']","['98% 家庭片', '97% 剧情片']",82671,57732,"['温情', '成长', '亲情', '儿童', '瑞士', '德国', '家庭', '剧情']",24029,519,29,26
勇士,https://movie.douban.com/subject/3217169/,8.9,99001人评价,245,['加文·欧康诺'],"['加文·欧康诺', '安东尼·塔姆巴基斯']","['汤姆·哈迪', '乔尔·埃哲顿', '尼克·诺特', '詹妮弗·莫里森', '弗兰克·格里罗', '凯文·杜恩']","['剧情', '家庭', '运动']", 美国, 英语,['2011'],['美国'],140,"['54.9%', '35.1%', '9.0%', '0.7%', '0.3%']","['97% 剧情片', '97% 家庭片']",120219,63901,"['动作', '美国', '励志', '亲情', '剧情', '汤姆·哈迪', '家庭', '2011']",27945,572,24,128
枪火,https://movie.douban.com/subject/1300741/,8.7,117396人评价,246,['杜琪峰'],['游乃海'],"['吴镇宇', '任达华', '黄秋生', '吕颂贤', '张耀扬', '林雪', '王天林', '施绮莲', '高雄']","['剧情', '动作', '犯罪']", 香港, 粤语,['1999'],['香港'],84,"['47.2%', '40.1%', '11.5%', '0.9%', '0.3%']","['98% 动作片', '97% 犯罪片']",152699,49988,"['杜琪峰', '香港', '黑帮', '吴镇宇', '香港电影', '黄秋生', '动作', '银河映像']",22226,332,42,115
迁徙的鸟,https://movie.douban.com/subject/1292281/,9.1,57355人评价,247,"['雅克·贝汉', ' 雅克·克鲁奥德', '米歇尔·德巴']","['弗朗西斯·鲁', '雅克·贝汉', '斯特凡纳·迪朗', '让·多斯特', '居伊·雅里']",['雅克·贝汉'],['纪录片'], 法国 / 德国 / 意大利 / 西班牙 / 瑞士, 法语,['2001'],['法国'],98,"['63.4%', '29.5%', '6.5%', '0.4%', '0.2%']",['88% 纪录片'],85576,69954,"['法国', '自然', '动物', '鸟', '纪录', '2001', '纪实', '经典']",9768,276,4,58
叫我第一名,https://movie.douban.com/subject/4798888/,8.6,123519人评价,248,['彼得·维纳'],['托马斯·里克曼'],"['詹姆斯·沃克', '特里特·威廉斯', '多米尼克·斯科特·凯伊', '莎拉·德鲁', '凯瑟琳·约克', '乔·克里斯特', '帕翠西亚·希顿', '约翰尼·帕卡', 'Charles Henry Wyson', 'Charlie Finn']","['剧情', '传记']", 美国, 英语,['2008'],['美国'],95,"['43.9%', '43.1%', '12.2%', '0.7%', '0.1%']","['92% 剧情片', '92% 传记片']",162322,78918,"['励志', '美国', '感动', '成长', '美国电影', '剧情', '教师', '2008']",27164,590,11,52
燕尾蝶,https://movie.douban.com/subject/1307793/,8.6,117575人评价,249,['岩井俊二'],['岩井俊二'],"['恰拉', '伊藤步', '三上博史', '江口洋介', '渡部笃郎', '许志安', '山口智子', '大塚宁宁', '小桥贤儿', '顾晓东', '洞口依子', '田口智朗', '铃木庆一', '盐见三省', '渡边哲', '酒井敏也', '五十岚信次郎', '桃井薰', '浅野忠信']","['剧情', '犯罪']", 日本, 日语 / 粤语 / 英语 / 汉语普通话,['1996'],['日本'],148,"['47.8%', '37.9%', '12.8%', '1.2%', '0.3%']","['92% 剧情片', '96% 犯罪片']",164199,82526,"['日本', '文艺', '青春', '剧情', '1996', '犯罪', '人性', '经典']",21944,629,22,164
穆赫兰道,https://movie.douban.com/subject/1292217/,8.3,267985人评价,250,['大卫·林奇'],['大卫·林奇'],"['娜奥米·沃茨', '劳拉·哈灵', '安·米勒', '贾斯汀·塞洛克斯', '斯科特·科菲', '梅利莎·乔治', '布兰特·布里斯科', '罗伯特·福斯特', '凯瑟琳·汤', '李·格兰特', '比利·雷·赛勒斯', '查德·艾微特', '丽塔·塔格特', '詹姆斯·凯伦', '洛里·海瑞', '安哲罗·巴达拉曼提', '迈克尔·德·巴雷斯', '马库斯·格雷厄姆', '丹·哈达亚', '马克·佩雷格里诺', '蒙蒂·蒙特格美里', '迈克尔·J·安德森']","['剧情', '悬疑', '惊悚']", 法国 / 美国, 英语 / 西班牙语,"['2001', '2001', '2001']","['戛纳电影节', '美国', '法国']",147,"['41.6%', '38.4%', '15.7%', '2.8%', '1.5%']","['93% 悬疑片', '95% 惊悚片']",352580,129786,"['悬疑', '心理', '美国', '经典', '惊悚', '剧情', '同性', '2001']",73054,1258,39,260
